id,type,name,variation,saveAs,prompt
holiday-packages-email-header,service,Holiday Packages,10,public/images/hero/holiday-packages-email-header.png,"Create a Holiday Packages image for YatraNexus travel website. Theme: collage India destinations Goa Kerala Kashmir Rajasthan holidays. Shot type: email-header — Email newsletter banner. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:1 wide."
kashmir-kashmir-highlights-tour-5d4n-v1,package,Kashmir Highlights Tour,1,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v1.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-highlights-tour-5d4n-v2,package,Kashmir Highlights Tour,2,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v2.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-highlights-tour-5d4n-v3,package,Kashmir Highlights Tour,3,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v3.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-highlights-tour-5d4n-v4,package,Kashmir Highlights Tour,4,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v4.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-highlights-tour-5d4n-v5,package,Kashmir Highlights Tour,5,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v5.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-highlights-tour-5d4n-v6,package,Kashmir Highlights Tour,6,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v6.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-highlights-tour-5d4n-v7,package,Kashmir Highlights Tour,7,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v7.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-highlights-tour-5d4n-v8,package,Kashmir Highlights Tour,8,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v8.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-highlights-tour-5d4n-v9,package,Kashmir Highlights Tour,9,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v9.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-highlights-tour-5d4n-v10,package,Kashmir Highlights Tour,10,public/images/packages/kashmir-kashmir-highlights-tour-5d4n-v10.png,"Create a photorealistic travel image for ""Kashmir Highlights Tour"" — 5-day Kashmir holiday package, India. Scene: scenic highlights of Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v1,package,Kashmir Family Tour Package,1,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v1.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v2,package,Kashmir Family Tour Package,2,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v2.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v3,package,Kashmir Family Tour Package,3,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v3.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v4,package,Kashmir Family Tour Package,4,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v4.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v5,package,Kashmir Family Tour Package,5,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v5.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v6,package,Kashmir Family Tour Package,6,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v6.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v7,package,Kashmir Family Tour Package,7,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v7.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v8,package,Kashmir Family Tour Package,8,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v8.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v9,package,Kashmir Family Tour Package,9,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v9.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
kashmir-kashmir-family-tour-package-5d4n-v10,package,Kashmir Family Tour Package,10,public/images/packages/kashmir-kashmir-family-tour-package-5d4n-v10.png,"Create a photorealistic travel image for ""Kashmir Family Tour Package"" — 5-day Kashmir holiday package, India. Scene: family-friendly Dal Lake shikara, snow Himalayas, Gulmarg meadows, Pahalgam valley, cheerful safe travel. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
